internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_bd177eaa06,2020-03,cash_back,40.395,-80.022,332,30
C_ID_bd24a08ea3,2021-01,cash_back,42.667,-73.779,569,62
C_ID_bd2b3c032a,2021-11,cash_back,43.239,-71.511,432,49
C_ID_bd312195e8,2021-02,cash_back,40.411,-79.985,731,26
C_ID_bd3ab4f45b,2021-09,cash_back,43.195,-71.497,443,52
C_ID_bd414af939,2021-01,dining_entertainment,42.212,-71.857,570,56
C_ID_bd468be483,2021-12,cash_back,41.675,-73.89,318,38
C_ID_bd4b017221,2021-12,travel,42.258,-71.807,707,41
C_ID_bd53e57eee,2019-07,dining_entertainment,41.67,-73.9,416,45
C_ID_bd58b63057,2020-12,cash_back,40.423,-79.971,492,74
C_ID_bd6412de26,2020-07,cash_back,42.678,-73.734,311,40
C_ID_bd6b0a1041,2021-07,cash_back,40.433,-79.986,715,29
C_ID_bd716a8e37,2021-07,cash_back,42.28,-71.759,492,74
C_ID_bd7409a6e7,2020-09,cash_back,41.752,-72.63,845,91
C_ID_bd7c046be5,2020-12,cash_back,41.703,-73.925,687,36
C_ID_bd7e36a9a4,2021-04,dining_entertainment,41.755,-72.633,334,76
C_ID_bd80291bb4,2021-03,dining_entertainment,40.469,-80.008,472,88
C_ID_bd88f2f012,2021-10,cash_back,40.428,-79.985,362,22
C_ID_bd8ccdbde3,2021-08,travel,42.675,-73.761,348,55
C_ID_bd992debea,2021-05,travel,42.22,-71.788,776,19
C_ID_bda113cb81,2020-05,travel,40.438,-79.978,433,31
C_ID_bda5b018e3,2021-09,cash_back,42.66,-73.765,715,37
C_ID_bda8737798,2021-10,cash_back,41.721,-73.975,405,47
C_ID_bdb0b4983a,2021-07,cash_back,42.225,-71.854,850,29
C_ID_bdb342f588,2021-05,travel,41.698,-73.9,741,22
C_ID_bdb8f84c36,2019-06,cash_back,40.45,-79.957,307,78
C_ID_bdbf649179,2021-12,cash_back,41.696,-73.976,353,25
C_ID_bdc2b9c81c,2021-03,travel,42.228,-71.854,738,51
C_ID_bdc6c6eee0,2020-12,dining_entertainment,40.46,-80.014,725,55
C_ID_bdcef44bd0,2020-12,dining_entertainment,41.785,-72.677,657,28
C_ID_bdd294dbfc,2021-08,travel,40.405,-80.022,762,31
C_ID_bdd44b6cd8,2021-05,cash_back,40.413,-79.987,604,61
C_ID_bdd943caa2,2020-05,travel,40.466,-80.019,757,64
C_ID_bdde013ac4,2021-11,dining_entertainment,40.412,-79.99,839,37
C_ID_bde2797330,2020-11,travel,42.304,-76.699,332,24
C_ID_bdeb1e3c9e,2020-08,cash_back,40.411,-80.041,374,40
C_ID_bdee7db45c,2020-09,dining_entertainment,42.28,-71.783,604,47
C_ID_bdf66edba6,2020-08,cash_back,41.65,-73.89,846,37
C_ID_bdf8a2a63a,2019-12,cash_back,42.602,-73.811,534,64
C_ID_bdfafb3e1d,2020-12,cash_back,43.248,-71.538,816,18
C_ID_be002b1a0d,2021-08,cash_back,42.215,-71.822,778,76
C_ID_be0ad9b7eb,2021-12,cash_back,42.262,-71.798,405,28
C_ID_be19dda21c,2021-11,travel,41.729,-73.891,775,19
C_ID_be1bff54a5,2021-01,dining_entertainment,41.72,-72.651,802,21
C_ID_be1eb8000b,2021-04,travel,42.219,-71.824,485,53
C_ID_be2c9535d0,2021-10,cash_back,41.733,-72.657,385,61
C_ID_be2dffc584,2019-12,cash_back,42.244,-71.797,712,84
C_ID_be3c0abb2a,2020-12,dining_entertainment,42.225,-71.76,842,35
C_ID_be43fa617e,2020-01,cash_back,40.485,-79.991,629,56
C_ID_be469913f8,2021-03,cash_back,42.208,-71.815,674,74
C_ID_be4f462ad4,2021-08,cash_back,42.286,-71.794,441,99
C_ID_be5624e83e,2021-08,cash_back,40.452,-80.01,457,44
C_ID_be5b470610,2018-09,cash_back,42.252,-71.845,303,52
C_ID_be5d2bde79,2019-09,cash_back,41.684,-73.935,507,61
C_ID_be610eab71,2021-12,travel,41.764,-72.722,615,97
C_ID_be6d57ded0,2020-08,cash_back,42.307,-71.852,349,42
C_ID_be7034f8b9,2021-01,dining_entertainment,42.68,-73.806,402,24
C_ID_be785c93db,2021-04,dining_entertainment,42.267,-71.765,425,24
C_ID_be7d55c3f1,2021-08,dining_entertainment,42.663,-73.714,755,33
C_ID_be81898bad,2020-12,cash_back,38.804,-75.386,706,73
C_ID_be8598c90b,2021-05,cash_back,40.398,-79.968,559,33
C_ID_be8bfb4fad,2021-04,travel,41.806,-72.667,621,48
C_ID_be9096bb8a,2021-02,dining_entertainment,42.226,-71.792,486,39
C_ID_be962caa0d,2020-12,dining_entertainment,42.646,-73.73,397,95
C_ID_be9d7dfa61,2021-04,dining_entertainment,42.276,-71.844,601,53
C_ID_bea79004e9,2020-04,cash_back,40.484,-79.976,562,22
C_ID_bea9b3adb2,2021-07,dining_entertainment,42.653,-73.811,684,18
C_ID_beb105f80f,2021-10,cash_back,42.641,-73.779,353,36
C_ID_beb99131d4,2021-04,dining_entertainment,43.229,-71.523,574,50
C_ID_bec04c202e,2021-11,dining_entertainment,42.663,-73.715,319,30
C_ID_bec37d1ea0,2021-09,travel,39.479,-75.21,462,71
C_ID_becb60560d,2020-09,cash_back,43.192,-71.58,557,50
C_ID_becda79fe3,2021-10,cash_back,41.654,-73.886,443,42
C_ID_bed09bd1f3,2021-11,cash_back,42.613,-73.795,814,66
C_ID_bed7397741,2021-07,dining_entertainment,42.258,-71.814,338,56
C_ID_bed962b295,2019-09,cash_back,42.616,-73.745,670,65
C_ID_bedeb2dcc8,2020-12,cash_back,41.684,-73.926,455,29
C_ID_bee94288b7,2021-06,cash_back,42.603,-73.806,404,71
C_ID_beec2f3627,2021-11,dining_entertainment,41.768,-72.689,320,27
C_ID_bef48af7ae,2021-11,dining_entertainment,40.478,-79.972,431,67
C_ID_befe1d5ae3,2021-10,dining_entertainment,42.651,-73.809,354,47
C_ID_bf02f0684e,2020-11,cash_back,43.176,-71.514,540,39
C_ID_bf0c485f9e,2021-10,dining_entertainment,43.172,-71.504,354,37
C_ID_bf0ed32706,2021-12,cash_back,42.694,-73.811,376,38
C_ID_bf15548ab7,2021-08,cash_back,42.615,-73.769,538,55
C_ID_bf1be27f6e,2021-11,travel,43.209,-71.555,433,94
C_ID_bf24942e8d,2019-08,dining_entertainment,43.213,-71.583,341,26
C_ID_bf264bc1a5,2021-03,travel,42.648,-73.809,592,51
C_ID_bf2d3ffb67,2021-10,cash_back,43.201,-71.573,663,36
C_ID_bf2f9b5297,2021-01,cash_back,42.229,-71.827,312,49
C_ID_bf3666ad11,2020-06,cash_back,43.208,-71.518,533,51
C_ID_bf404a25d8,2021-05,cash_back,42.684,-73.741,556,69
C_ID_bf43df71d9,2021-03,cash_back,43.166,-71.504,418,29
C_ID_bf4deb889b,2020-08,cash_back,42.636,-73.755,455,74
C_ID_bf5553dbef,2021-03,cash_back,41.763,-72.707,677,99
C_ID_bf571c527a,2020-12,dining_entertainment,41.128,-75.583,727,33
C_ID_bf5e136009,2021-09,cash_back,40.409,-80.017,325,21
C_ID_bf60da03d7,2021-09,travel,43.158,-71.502,403,97
C_ID_bf64886117,2021-11,dining_entertainment,41.519,-74.148,548,50
C_ID_bf698ffe87,2021-12,travel,42.603,-73.793,373,44
C_ID_bf6b638f49,2021-12,travel,41.889,-75.512,837,39
C_ID_bf760d7f7f,2020-06,dining_entertainment,42.657,-73.766,822,34
C_ID_bf7aeaa26b,2021-04,dining_entertainment,40.634,-76.457,515,89
C_ID_bf8202b9e5,2021-08,travel,42.602,-73.743,665,22
C_ID_bf84333492,2021-05,cash_back,41.768,-72.716,370,80
C_ID_bf86ca17aa,2021-07,cash_back,43.196,-71.524,831,50
C_ID_bf8ac68ada,2021-06,cash_back,40.46,-79.952,466,36
C_ID_bf91efc456,2021-07,cash_back,41.65,-73.898,800,25
C_ID_bf994b47fe,2021-06,dining_entertainment,43.217,-71.555,605,33
C_ID_bf9d82c99d,2021-09,cash_back,42.655,-74.046,660,38
C_ID_bfa248e999,2020-11,cash_back,43.25,-71.576,751,20
C_ID_bfa62d3c5c,2021-02,cash_back,42.223,-71.842,681,55
C_ID_bfa9abb36d,2021-11,cash_back,43.24,-71.517,698,81
C_ID_bfaf5d5c22,2021-10,cash_back,41.801,-72.728,656,74
C_ID_bfb0892285,2020-07,travel,41.709,-73.936,458,97
C_ID_bfb6199291,2019-08,cash_back,42.257,-71.785,430,36
C_ID_bfb9ea4f4c,2020-10,cash_back,42.304,-71.848,419,28
C_ID_bfbedfae75,2020-07,cash_back,41.791,-72.697,440,71
C_ID_bfc331d97f,2021-03,cash_back,41.756,-72.707,396,59
C_ID_bfcaa48186,2021-07,dining_entertainment,41.669,-73.917,562,34
C_ID_bfcda0f3f1,2021-05,cash_back,41.727,-73.959,394,42
C_ID_bfd45bf798,2021-02,cash_back,42.225,-71.824,611,74
C_ID_bfd55bf9ec,2020-06,travel,41.766,-72.725,542,50
C_ID_bfda01e581,2021-10,cash_back,41.678,-73.935,465,56
C_ID_bfdfebe6e9,2019-12,dining_entertainment,43.176,-71.564,632,37
C_ID_bfe93c56f4,2021-04,cash_back,40.457,-79.953,316,65
C_ID_bff678ca4f,2021-07,cash_back,41.684,-73.897,735,71
C_ID_bffeeebbe4,2020-08,dining_entertainment,41.717,-72.695,603,66
C_ID_c005d0b2cf,2020-04,cash_back,41.717,-73.968,592,77
C_ID_c00892b6ce,2021-03,dining_entertainment,40.408,-80.047,575,36
C_ID_c00df1c831,2021-02,cash_back,41.72,-73.885,393,27
C_ID_c015df4f31,2018-07,travel,40.422,-80.042,472,26
C_ID_c018cda437,2021-03,cash_back,40.423,-79.974,315,25
C_ID_c01c57be96,2021-08,travel,43.172,-71.591,763,45
C_ID_c01fc928fc,2020-11,dining_entertainment,42.21,-71.83,583,35
C_ID_c02adf3e58,2021-05,cash_back,42.22,-71.824,732,55
C_ID_c03066c140,2021-02,cash_back,42.285,-71.824,508,25
C_ID_c03d6c192b,2019-01,cash_back,40.402,-79.977,800,68
C_ID_c042ce3c4f,2021-12,cash_back,40.416,-80.001,391,86
C_ID_c0462abf99,2020-04,cash_back,43.204,-71.56,470,72
C_ID_c04c24b724,2021-03,cash_back,41.729,-72.656,409,53
C_ID_c04fee9d3e,2020-05,travel,43.242,-71.531,839,29
C_ID_c059115f46,2021-03,cash_back,40.476,-79.999,834,44
C_ID_c061e8e58e,2020-11,cash_back,42.268,-71.768,514,32
C_ID_c069fc78ae,2021-05,travel,42.679,-73.735,515,82
C_ID_c0703eb592,2021-03,cash_back,40.444,-79.969,762,60
C_ID_c074bb1d21,2020-06,cash_back,40.482,-80.006,431,28
C_ID_c079aa08cc,2021-02,cash_back,42.211,-71.823,474,80
C_ID_c081f3e2e3,2018-09,dining_entertainment,42.632,-73.811,679,57
C_ID_c08881d71e,2020-09,cash_back,40.434,-79.979,774,94
C_ID_c08c2cb165,2019-04,cash_back,41.742,-72.711,623,49
C_ID_c08cd0da15,2021-10,travel,41.765,-72.693,800,59
C_ID_c098d9bff7,2021-11,dining_entertainment,41.712,-73.971,506,64
C_ID_c09b5ccb9c,2019-02,travel,41.806,-72.692,706,58
C_ID_c0a456f02c,2020-12,travel,41.757,-72.677,646,68
C_ID_c0ab40269d,2021-10,cash_back,43.225,-71.52,761,39
C_ID_c0ae81a9e0,2020-04,cash_back,41.744,-73.915,797,83
C_ID_c0b245e02a,2020-11,cash_back,41.799,-72.644,471,36
C_ID_c0b3d1279a,2020-05,cash_back,43.459,-71.121,745,60
C_ID_c0b6e326b5,2020-10,dining_entertainment,42.26,-71.793,696,20
C_ID_c0b97b76ba,2021-11,cash_back,40.421,-80.029,573,39
C_ID_c0bfaa1a4b,2021-02,dining_entertainment,42.258,-71.797,423,94
C_ID_c0c53df9b3,2021-11,dining_entertainment,40.453,-80.025,319,21
C_ID_c0c76876e9,2019-04,cash_back,43.223,-71.509,723,47
C_ID_c0c87568ec,2021-12,travel,41.797,-72.71,580,40
C_ID_c0ca4e69ad,2021-09,travel,40.423,-80.038,821,79
C_ID_c0d1e359e0,2020-12,cash_back,40.46,-80.041,695,31
C_ID_c0d8318488,2019-11,cash_back,40.427,-79.969,311,34
C_ID_c0e0fb315f,2021-01,cash_back,40.48,-80.022,685,65
C_ID_c0e84e127b,2020-10,cash_back,40.408,-79.993,465,31
C_ID_c0edd26b75,2019-03,cash_back,41.718,-73.899,489,94
C_ID_c0f6e9771b,2021-08,cash_back,42.214,-71.771,792,39
C_ID_c0faa09be6,2021-09,cash_back,42.22,-71.804,481,29
C_ID_c0fd22e846,2019-05,travel,43.22,-71.553,520,92
C_ID_c1030ac5aa,2020-06,cash_back,42.232,-71.801,531,39
C_ID_c10b95d023,2020-03,cash_back,40.396,-80.038,689,40
C_ID_c1114327d3,2021-02,travel,42.648,-73.802,759,19
C_ID_c115e45da7,2019-10,cash_back,41.717,-73.954,833,26
C_ID_c1178d12ee,2020-09,cash_back,42.217,-71.831,434,27
C_ID_c11976c7c3,2021-06,dining_entertainment,41.655,-73.918,414,69
C_ID_c122d4cd43,2021-04,travel,42.628,-73.733,707,50
C_ID_c1281d6232,2020-08,travel,42.696,-73.784,357,24
C_ID_c12e397657,2020-07,dining_entertainment,40.428,-79.988,471,51
C_ID_c1374ca622,2021-08,cash_back,43.217,-71.561,430,21
C_ID_c146dfe105,2021-10,travel,41.775,-72.724,643,37
C_ID_c14cbd83f3,2021-07,cash_back,43.167,-71.549,363,46
C_ID_c150487913,2021-12,cash_back,41.736,-73.929,609,42
C_ID_c1563b1e5e,2021-11,dining_entertainment,41.684,-73.942,421,76
C_ID_c15ef2edb9,2021-11,dining_entertainment,42.63,-73.784,314,48
C_ID_c16cfa3edb,2021-09,cash_back,40.419,-79.992,625,64
C_ID_c16f089e25,2021-09,travel,40.412,-79.971,621,33
C_ID_c17394cb63,2021-01,travel,43.184,-71.517,701,25
C_ID_c17c9f248e,2021-07,cash_back,41.698,-73.92,443,64
C_ID_c1810024a3,2021-12,cash_back,43.192,-71.518,713,92
C_ID_c1872bf962,2021-09,cash_back,42.294,-71.808,680,38
C_ID_c18d685ded,2020-08,cash_back,41.715,-73.899,540,32
C_ID_c19408ed45,2021-12,cash_back,41.734,-72.659,467,19
C_ID_c19c4b98d4,2021-04,cash_back,42.227,-71.775,671,82
C_ID_c1a484d82d,2019-12,cash_back,43.178,-71.575,304,70
C_ID_c1aad8e396,2019-07,cash_back,40.663,-76.707,506,92
C_ID_c1b3707131,2021-01,cash_back,40.476,-79.999,689,34
C_ID_c1b8168291,2021-12,cash_back,43.246,-71.545,620,93
C_ID_c1bfe1da9d,2020-02,cash_back,42.624,-73.761,740,35
C_ID_c1c3272ed4,2021-09,cash_back,43.167,-71.554,578,43
C_ID_c1c4bf2c5f,2021-07,cash_back,43.155,-71.588,844,43
C_ID_c1c95ab245,2021-11,cash_back,41.678,-73.915,774,39
C_ID_c1cd1e4879,2020-06,travel,42.674,-73.789,334,32
C_ID_c1d48f8677,2020-08,cash_back,40.434,-79.98,445,54
C_ID_c1d95eabed,2021-07,dining_entertainment,43.206,-71.545,752,34
C_ID_c1e1f81129,2021-02,cash_back,43.163,-71.529,407,25
C_ID_c1e4dd0116,2019-01,cash_back,41.781,-72.644,384,39
C_ID_c1ecee3c2a,2021-04,cash_back,42.673,-73.802,368,40
C_ID_c1f119a215,2021-12,dining_entertainment,40.42,-80.012,334,57
C_ID_c202b79433,2019-05,cash_back,41.779,-72.638,720,33
C_ID_c20f04116f,2021-05,cash_back,41.721,-73.967,427,46
C_ID_c216431929,2020-10,travel,41.777,-72.705,780,49
C_ID_c21cf9a78c,2020-09,dining_entertainment,41.69,-73.964,568,52
C_ID_c22498ffa8,2020-10,dining_entertainment,41.789,-72.721,546,38
C_ID_c22bdf50f3,2020-08,cash_back,42.247,-71.776,454,99
C_ID_c235d3edb8,2021-01,travel,43.18,-71.496,504,54
C_ID_c23b682f9f,2020-12,cash_back,41.764,-72.637,621,40
C_ID_c246e3af69,2020-10,dining_entertainment,41.666,-73.889,765,74
C_ID_c24e43bdfd,2021-11,cash_back,41.804,-72.674,564,26
C_ID_c2561068d8,2021-09,cash_back,42.611,-73.799,458,60
C_ID_c25c4d8417,2021-12,cash_back,41.695,-73.887,720,82
C_ID_c2613d4b26,2021-10,cash_back,42.645,-73.716,488,78
C_ID_c26396aa26,2020-10,cash_back,42.299,-71.832,570,59
C_ID_c267f64cf8,2021-07,cash_back,42.245,-71.832,816,38
C_ID_c26dcf9bfe,2020-12,dining_entertainment,41.675,-73.934,611,76
C_ID_c26fc2640e,2021-10,cash_back,42.271,-71.793,492,28
C_ID_c27693f353,2020-12,travel,42.682,-73.792,676,52
C_ID_c27a231b32,2021-09,dining_entertainment,43.135,-75.036,524,38
C_ID_c281fda4fa,2020-08,cash_back,43.244,-71.546,491,39
C_ID_c28fae80d1,2021-12,cash_back,42.26,-71.791,325,37
C_ID_c290b67409,2021-11,dining_entertainment,42.62,-73.797,691,45
C_ID_c297fe4b6e,2021-05,travel,40.472,-79.978,525,40
C_ID_c29b04ff74,2021-07,dining_entertainment,43.241,-71.573,638,57
C_ID_c29dbb5a70,2020-09,dining_entertainment,42.628,-73.743,545,30
C_ID_c2a75128e3,2021-07,cash_back,42.978,-78.915,663,47
C_ID_c2adb60ba7,2021-10,cash_back,40.41,-80.016,371,42
C_ID_c2b661762b,2021-03,travel,42.225,-71.76,551,49
C_ID_c2c00e9c06,2021-09,cash_back,42.68,-73.778,354,36
C_ID_c2c611e222,2020-06,travel,40.452,-79.969,426,61
C_ID_c2ceef2efa,2021-06,cash_back,41.034,-75.286,723,99
C_ID_c2d82c6243,2021-09,travel,41.724,-73.918,403,23
C_ID_c2e02df7ce,2020-12,cash_back,40.469,-79.989,812,46
C_ID_c2e5eb3ac5,2021-03,cash_back,42.278,-71.764,730,20
C_ID_c2e9e1f180,2021-08,cash_back,41.696,-73.896,482,61
C_ID_c2f6548b15,2018-11,cash_back,43.247,-71.524,594,85
C_ID_c30218513e,2021-03,cash_back,40.485,-79.998,418,52
C_ID_c303be9394,2020-11,cash_back,41.738,-73.927,693,67
C_ID_c307886a3e,2020-12,cash_back,41.73,-72.672,601,51
C_ID_c30dcc21a3,2020-12,cash_back,41.794,-72.658,467,22
C_ID_c313ac9970,2018-08,cash_back,42.666,-73.769,694,35
C_ID_c31636914f,2021-03,travel,41.711,-72.644,428,32
C_ID_c31a103bdc,2021-10,cash_back,40.412,-79.981,578,93
C_ID_c31fe82e45,2021-09,cash_back,41.803,-72.684,827,20
C_ID_c32559f518,2021-05,cash_back,43.24,-71.511,307,34
C_ID_c329cb3d29,2021-07,dining_entertainment,43.305,-74.179,513,100
C_ID_c33033d0bd,2021-12,cash_back,42.225,-71.837,301,19
C_ID_c3359b596e,2020-03,dining_entertainment,40.476,-80.029,442,46
C_ID_c33be08843,2021-06,dining_entertainment,42.223,-71.844,694,31
C_ID_c33f0e846a,2021-10,dining_entertainment,41.707,-73.91,565,36
C_ID_c3446cc4ae,2021-12,cash_back,41.649,-73.949,594,27
C_ID_c34c73cd16,2021-01,travel,40.449,-79.953,670,62
C_ID_c34eb787b0,2021-10,cash_back,40.458,-79.998,312,58
C_ID_c3586a129f,2021-10,dining_entertainment,40.451,-80.026,647,38
C_ID_c35dfcab69,2020-09,dining_entertainment,43.247,-71.494,676,89
C_ID_c363ec8a9c,2020-05,cash_back,42.654,-73.788,754,42
C_ID_c36d822c39,2020-07,cash_back,42.614,-73.752,799,25
C_ID_c37638143c,2021-11,cash_back,40.457,-80.031,412,62
C_ID_c3796308a7,2021-07,travel,42.237,-71.841,655,90
C_ID_c37b7754e5,2021-08,cash_back,42.636,-73.796,565,35
C_ID_c380889ba1,2020-11,dining_entertainment,41.809,-72.653,800,36
C_ID_c3869ae104,2021-03,dining_entertainment,41.073,-77.791,352,88
C_ID_c38a660c43,2021-07,travel,42.213,-71.794,781,67
C_ID_c3907c4191,2021-07,dining_entertainment,42.614,-73.728,625,44
C_ID_c3962394c6,2021-12,cash_back,43.241,-71.499,605,62
C_ID_c39e569171,2021-10,travel,40.413,-80.014,519,40
C_ID_c3a44dd8a6,2020-11,cash_back,40.437,-80.05,463,25
C_ID_c3a770b64f,2021-07,travel,41.751,-72.642,717,53
C_ID_c3a98c5c8b,2021-08,cash_back,42.674,-73.732,377,29
C_ID_c3af018cb8,2021-04,cash_back,41.772,-72.693,402,78
C_ID_c3b1929a54,2019-07,dining_entertainment,40.392,-79.961,426,98
C_ID_c3bc83fde2,2021-08,dining_entertainment,41.733,-72.656,461,83
C_ID_c3beaa3a80,2020-12,cash_back,44.197,-69.431,363,53
C_ID_c3c2c25c7c,2021-07,cash_back,42.673,-73.729,633,48
C_ID_c3c4aeb63e,2021-06,cash_back,42.278,-71.843,810,42
C_ID_c3cc2aae79,2021-07,cash_back,41.672,-73.969,454,49
C_ID_c3ce02bdc2,2021-04,travel,41.802,-72.661,544,22
C_ID_c3d389df86,2020-01,cash_back,42.288,-71.783,710,50
C_ID_c3d4d1a6cb,2020-10,cash_back,41.713,-72.707,478,24
C_ID_c3d85c7f79,2019-12,cash_back,43.191,-71.545,357,79
C_ID_c3dcdb39e8,2020-09,travel,42.666,-73.757,402,24
C_ID_c3e0b9725f,2021-07,cash_back,43.209,-71.572,511,78
C_ID_c3e581fefc,2021-09,cash_back,40.402,-80.011,732,33
C_ID_c3e8a6dfc2,2020-03,cash_back,43.248,-71.554,311,22
C_ID_c3ef5fbf8f,2020-02,cash_back,41.756,-72.682,310,43
C_ID_c3f935460f,2017-11,dining_entertainment,41.717,-72.67,679,21
C_ID_c3fbe92ec0,2021-03,travel,42.638,-73.731,383,50
C_ID_c3ff9953b9,2021-05,cash_back,41.741,-73.94,370,82
C_ID_c403bfedd3,2021-05,dining_entertainment,41.666,-73.895,836,33
C_ID_c4069b5ef5,2021-03,travel,41.687,-73.952,355,23
C_ID_c40a9099c6,2020-10,dining_entertainment,40.456,-80.049,545,90
C_ID_c40d3931b5,2021-08,dining_entertainment,40.437,-79.975,545,40
C_ID_c40fb45755,2020-10,cash_back,40.438,-80.019,500,69
C_ID_c414b0185b,2021-05,cash_back,41.723,-73.924,324,19
C_ID_c417fecb0d,2021-06,travel,43.184,-71.587,568,41
C_ID_c41ee9358b,2021-04,dining_entertainment,40.457,-79.956,804,59
C_ID_c42255ecd1,2021-09,cash_back,43.061,-75.1,788,47
C_ID_c42666c762,2021-08,travel,42.599,-73.738,391,32
C_ID_c4276362b8,2021-06,dining_entertainment,42.63,-73.804,783,42
C_ID_c42eb13e47,2021-09,travel,44.928,-70.708,317,35
C_ID_c434260060,2021-11,travel,40.45,-80.042,541,99
C_ID_c43696305b,2021-08,cash_back,42.293,-71.799,801,29
C_ID_c439e01ed5,2021-09,dining_entertainment,42.624,-73.769,523,26
C_ID_c43dc5eaaf,2021-08,cash_back,42.606,-73.781,776,47
C_ID_c444074b45,2021-09,cash_back,40.209,-79.597,777,19
C_ID_c446830274,2021-04,cash_back,43.153,-71.502,335,39
C_ID_c44dedd6c2,2021-10,cash_back,43.247,-71.495,629,34
C_ID_c4500c5302,2021-02,dining_entertainment,42.255,-71.785,406,57
C_ID_c458c4ba86,2021-04,travel,41.652,-73.917,582,60
C_ID_c46028a235,2020-07,cash_back,41.804,-72.661,338,65
C_ID_c463e616ce,2020-12,travel,40.411,-79.994,848,58
C_ID_c46b20efaa,2020-11,cash_back,40.128,-78.02,663,71
C_ID_c46d560074,2021-01,travel,41.772,-72.664,635,20
C_ID_c47017023a,2020-12,travel,41.711,-72.713,374,44
C_ID_c4742542d6,2020-12,cash_back,40.43,-79.968,647,33
C_ID_c47950963b,2021-07,cash_back,42.288,-71.762,776,32
C_ID_c47d129690,2021-03,dining_entertainment,42.659,-73.732,825,40
C_ID_c483525a5a,2020-12,cash_back,40.469,-80.018,768,42
C_ID_c48f66a001,2020-11,dining_entertainment,43.231,-71.588,834,26
C_ID_c4918a439e,2021-07,travel,42.607,-73.723,578,86
C_ID_c497452bbd,2020-05,cash_back,40.453,-80.028,579,59
C_ID_c49ef97bb1,2021-09,cash_back,41.798,-72.703,336,20
C_ID_c4ab91b720,2021-04,cash_back,40.443,-79.963,609,27
C_ID_c4afc8ae9c,2021-10,travel,41.733,-72.646,646,38
C_ID_c4b29be0fb,2020-04,cash_back,39.827,-75.359,369,70
C_ID_c4b88e2eee,2021-03,dining_entertainment,43.219,-71.55,313,72
C_ID_c4bde5d254,2021-09,dining_entertainment,43.19,-71.585,515,72
C_ID_c4bf035910,2021-05,dining_entertainment,41.703,-73.904,453,27
C_ID_c4c3e61766,2021-12,travel,41.802,-72.711,425,46
C_ID_c4cab3a0d5,2021-10,cash_back,42.614,-73.796,304,65
C_ID_c4d240cc54,2021-04,dining_entertainment,43.166,-71.534,639,82
C_ID_c4d5f92f40,2021-09,cash_back,42.671,-73.733,750,52
C_ID_c4db52d9c6,2020-11,dining_entertainment,41.731,-73.96,449,91
C_ID_c4e202ded8,2021-11,dining_entertainment,42.224,-71.8,394,35
C_ID_c4ef7547a9,2020-09,travel,40.459,-79.973,525,81
C_ID_c4f704323f,2021-02,travel,41.797,-72.727,367,23
C_ID_c4fa6936c5,2021-10,travel,41.739,-72.697,368,31
C_ID_c4fccca920,2021-04,cash_back,42.598,-73.741,503,67
C_ID_c5051eff8b,2021-02,cash_back,43.183,-71.515,776,97
C_ID_c5090b5f6e,2021-09,cash_back,41.754,-72.659,517,53
C_ID_c51221c69f,2020-12,dining_entertainment,41.726,-72.634,615,56
C_ID_c51bb54476,2021-10,cash_back,42.26,-71.842,584,75
C_ID_c5206f4048,2021-03,cash_back,40.535,-80.184,699,28
C_ID_c528c33cd0,2021-07,cash_back,40.412,-79.979,369,30
C_ID_c52fd51e58,2021-10,cash_back,43.209,-71.507,742,20
C_ID_c536e3df8b,2017-06,travel,43.186,-71.532,430,37
C_ID_c539b67b3d,2021-10,dining_entertainment,41.757,-72.7,794,25
C_ID_c53ecb0c59,2021-04,dining_entertainment,43.211,-71.561,484,38
C_ID_c5457111e0,2021-12,cash_back,43.186,-71.579,670,22
C_ID_c5478aacf6,2021-12,cash_back,41.798,-72.669,832,37
C_ID_c54f0091af,2021-01,cash_back,41.753,-72.66,496,88
C_ID_c553e34d09,2021-08,cash_back,42.65,-73.773,305,78
C_ID_c55b0eae77,2020-07,cash_back,40.445,-80.028,418,29
C_ID_c560f34dd8,2021-06,cash_back,41.739,-72.652,593,95
C_ID_c56490061d,2021-08,cash_back,42.289,-71.804,698,36
C_ID_c56d953d2b,2019-07,dining_entertainment,41.672,-73.905,572,41
C_ID_c57808ae14,2020-07,cash_back,41.645,-73.942,575,22
C_ID_c57af2293f,2019-12,cash_back,40.441,-80.04,579,51
C_ID_c58101172a,2021-11,cash_back,43.189,-71.521,365,91
C_ID_c58454abd2,2020-09,cash_back,40.427,-80.039,476,69
C_ID_c5892152ca,2021-07,cash_back,40.424,-80.0,532,21
C_ID_c5928dac46,2021-11,cash_back,43.169,-71.55,721,74
C_ID_c599df5560,2020-12,cash_back,42.231,-71.849,413,44
C_ID_c5a02b4c42,2020-12,travel,42.694,-73.736,652,48
C_ID_c5a5752de2,2021-11,dining_entertainment,41.659,-73.914,608,74
C_ID_c5acc25f94,2021-02,cash_back,41.795,-72.684,503,30
C_ID_c5b0ad0940,2021-04,dining_entertainment,42.21,-71.774,515,22
C_ID_c5b643b9ab,2021-10,cash_back,43.168,-71.498,506,27
C_ID_c5bf64ecbd,2021-12,cash_back,40.427,-80.041,800,45
C_ID_c5ccda59c1,2021-01,travel,41.801,-72.632,814,54
C_ID_c5d828d970,2021-04,cash_back,41.754,-72.669,440,43
C_ID_c5e0108e58,2021-10,cash_back,42.28,-71.854,591,99
